Reference (Strand)	Position	Read-count	pValue
JN555585+	26767	2.0	3.2411136181467335E-8
JN555585+	26768	0.0	1.4811053895537265E-8
JN555585+	26769	3.0	3.2411136181467335E-8
JN555585+	26770	0.0	3.2411136181467335E-8
JN555585+	26771	2.0	3.2411136181467335E-8
JN555585+	26772	2.0	2.5313347960334253E-7
JN555585+	47344	1.0	3.6358462088709004E-7
JN555585+	47345	4.0	3.6358462088709004E-7
JN555585+	47346	2.0	3.6358462088709004E-7
JN555585+	47347	1.0	1.6396795347460176E-7
JN555585+	47348	2.0	1.6396795347460176E-7
JN555585+	47349	0.0	7.329150869136834E-8
JN555585+	47350	1.0	7.329150869136834E-8
JN555585+	47351	1.0	7.329150869136834E-8
JN555585+	47352	4.0	7.329150869136834E-8
JN555585+	47353	3.0	3.246896518622016E-8
JN555585+	47354	0.0	3.246896518622016E-8
JN555585+	47355	0.0	3.246896518622016E-8
JN555585+	47356	0.0	1.4255289444917254E-8
JN555585+	47357	0.0	1.4255289444917254E-8
JN555585+	47358	1.0	1.4255289444917254E-8
JN555585+	47359	2.0	1.4255289444917254E-8
JN555585+	47360	3.0	1.4255289444917254E-8
JN555585+	47361	7.0	1.4255289444917254E-8
JN555585+	47362	5.0	1.2699900741087145E-7
JN555585+	47363	5.0	1.2699900741087145E-7
JN555585+	47364	4.0	1.2699900741087145E-7
JN555585+	47365	4.0	1.2699900741087145E-7
JN555585+	47366	1.0	1.2699900741087145E-7
JN555585+	47367	4.0	1.2699900741087145E-7
JN555585+	47368	0.0	6.202166733066122E-9
JN555585+	47369	5.0	6.202166733066122E-9
JN555585+	47370	3.0	6.202166733066122E-9
JN555585+	47371	0.0	6.202166733066122E-9
JN555585+	47372	4.0	6.202166733066122E-9
JN555585+	47373	2.0	2.6738208795964537E-9
JN555585+	47374	3.0	2.6738208795964537E-9
JN555585+	47375	1.0	1.142087304944411E-9
JN555585+	47376	1.0	1.6396795347460176E-7
JN555585+	92433	11.0	8.780799133836957E-8
JN555585+	47377	4.0	7.329150869136834E-8
JN555585+	47378	1.0	7.329150869136834E-8
JN555585+	92435	12.0	4.020623189052221E-7
JN555585+	47379	0.0	7.329150869136834E-8
JN555585+	92434	4.0	1.898554123364882E-7
JN555585+	47380	1.0	3.246896518622016E-8
JN555585+	47381	2.0	3.246896518622016E-8
JN555585+	47382	3.0	1.4255289444917254E-8
JN555585+	47383	3.0	1.4255289444917254E-8
JN555585+	47384	3.0	6.202166733066122E-9
JN555585+	47385	1.0	2.6738208795964537E-9
JN555585+	47386	1.0	1.142087304944411E-9
JN555585+	47387	3.0	1.142087304944411E-9
JN555585+	47388	2.0	1.142087304944411E-9
JN555585+	47389	4.0	1.142087304944411E-9
JN555585+	47390	3.0	1.142087304944411E-9
JN555585+	47391	4.0	1.142087304944411E-9
JN555585+	47392	3.0	1.142087304944411E-9
JN555585+	47393	1.0	4.832771653097641E-10
JN555585+	47394	3.0	2.0256782998980348E-10
JN555585+	47395	4.0	2.0256782998980348E-10
JN555585+	47396	6.0	8.409393746341624E-11
JN555585+	47397	3.0	8.409393746341624E-11
JN555585+	47398	11.0	2.0256782998980348E-10
JN555585+	92455	3.0	3.134739674339986E-7
JN555585+	47399	5.0	4.802740130062329E-10
JN555585+	47400	4.0	4.802740130062329E-10
JN555585+	47401	0.0	4.802740130062329E-10
JN555585+	47402	20.0	1.1207404970692351E-9
JN555585+	47403	13.0	3.502518091711236E-8
JN555585+	47404	11.5	4.0466877563747704E-7
JN555585+	92465	1.0	1.7420588781331683E-7
JN555585+	92464	10.0	1.7420588781331683E-7
JN555585+	92467	1.0	1.7420588781331683E-7
JN555585+	92466	4.0	1.7420588781331683E-7
JN555585+	92469	13.0	3.6712416133388554E-7
JN555585+	92468	3.0	1.7420588781331683E-7
JN555585+	26977	0.0	3.134739674339986E-7
JN555585+	26978	0.0	3.134739674339986E-7
JN555585+	26979	0.0	3.134739674339986E-7
JN555585+	26980	2.0	1.4909870253465837E-7
JN555585+	26981	0.0	1.4909870253465837E-7
JN555585+	26982	1.0	1.4909870253465837E-7
JN555585+	96615	79.0	2.990594384059263E-7
JN555585+	26983	1.0	1.4909870253465837E-7
JN555585+	96614	33.0	4.3920993505470467E-7
JN555585+	26984	4.0	1.4909870253465837E-7
JN555585+	26985	1.0	5.249082799457521E-7
JN555585+	96616	107.0	3.5333320323341187E-7
JN555585+	26986	1.0	2.5313347960334253E-7
JN555585+	26987	2.0	2.5313347960334253E-7
JN555585+	51563	7.0	3.6358462088709004E-7
JN555585+	26988	1.0	1.204115476110892E-7
JN555585+	51564	9.0	1.6396795347460176E-7
JN555585+	26989	0.0	1.204115476110892E-7
JN555585+	51565	35.0	1.6396795347460176E-7
JN555585+	26990	1.0	1.204115476110892E-7
JN555585+	51566	30.0	7.329150869136834E-8
JN555585+	26991	0.0	3.2411136181467335E-8
JN555585+	51567	25.0	7.329150869136834E-8
JN555585+	26992	2.0	1.4811053895537265E-8
JN555585+	51568	8.0	7.329150869136834E-8
JN555585+	26993	1.0	3.4561620981663673E-9
JN555585+	51569	10.0	7.329150869136834E-8
JN555585+	26994	1.0	1.5175220352008283E-9
JN555585+	26995	2.0	6.575238117798269E-10
JN555585+	51571	14.0	1.955144788450455E-9
JN555585+	26996	0.0	6.575238117798269E-10
JN555585+	51572	28.0	1.955144788450455E-9
JN555585+	26997	1.0	6.575238117798269E-10
JN555585+	51573	12.0	1.955144788450455E-9
JN555585+	26998	3.0	1.5175220352008283E-9
JN555585+	51574	52.0	1.955144788450455E-9
JN555585+	26999	4.0	1.4811053895537265E-8
JN555585+	51575	18.0	1.955144788450455E-9
JN555585+	27000	1.0	1.4556319603041119E-8
JN555585+	137594	1.0	3.5333320323341187E-7
JN555585+	27001	7.0	5.6495459309567965E-8
JN555585+	137595	0.0	2.990594384059263E-7
JN555585+	22906	9.0	2.9526107357396116E-7
JN555585+	27002	3.0	4.0448305117340626E-7
JN555585+	22907	12.0	2.9526107357396116E-7
JN555585+	27003	0.0	3.5333320323341187E-7
JN555585+	22908	6.0	2.9526107357396116E-7
JN555585+	51580	14.0	1.955144788450455E-9
JN555585+	137598	1.0	2.990594384059263E-7
JN555585+	22909	3.0	2.9526107357396116E-7
JN555585+	137599	7.0	3.5333320323341187E-7
JN555585+	22910	9.0	1.3031075314163676E-7
JN555585+	137596	2.0	2.990594384059263E-7
JN555585+	22911	3.0	1.3031075314163676E-7
JN555585+	137597	3.0	2.990594384059263E-7
JN555585+	22912	5.0	1.3031075314163676E-7
JN555585+	137602	4.0	2.1284903734928412E-7
JN555585+	22913	10.0	1.3031075314163676E-7
JN555585+	137603	4.0	3.8479083658000095E-8
JN555585+	22914	8.0	1.3031075314163676E-7
JN555585+	22915	7.0	1.3031075314163676E-7
JN555585+	137601	5.0	4.3920993505470467E-7
JN555585+	22916	5.0	1.3031075314163676E-7
JN555585+	137606	1.0	1.4525259486830164E-8
JN555585+	22917	9.0	1.3031075314163676E-7
JN555585+	137607	1.0	1.4525259486830164E-8
JN555585+	22918	8.0	1.3031075314163676E-7
JN555585+	137604	4.0	3.1633150141257684E-8
JN555585+	22919	8.0	1.3031075314163676E-7
JN555585+	137605	4.0	1.4525259486830164E-8
JN555585+	22920	5.0	1.3031075314163676E-7
JN555585+	137610	3.0	3.134739674339986E-7
JN555585+	22921	5.0	1.3031075314163676E-7
JN555585+	137611	2.0	3.774771663508733E-8
JN555585+	22922	11.0	5.7102464859818916E-8
JN555585+	137608	0.0	3.134739674339986E-7
JN555585+	14731	4.0	2.1284903734928412E-7
JN555585+	22923	6.0	5.7102464859818916E-8
JN555585+	137609	0.0	3.134739674339986E-7
JN555585+	14732	1.0	2.1284903734928412E-7
JN555585+	22924	9.0	2.484118527800596E-8
JN555585+	137614	5.0	1.7235692916748875E-8
JN555585+	14733	5.0	3.8479083658000095E-8
JN555585+	22925	2.0	2.484118527800596E-8
JN555585+	137615	4.0	1.7235692916748875E-8
JN555585+	14734	11.0	3.8479083658000095E-8
JN555585+	22926	3.0	2.484118527800596E-8
JN555585+	96655	41.0	2.990594384059263E-7
JN555585+	137612	4.0	3.774771663508733E-8
JN555585+	14735	2.0	3.8479083658000095E-8
JN555585+	22927	3.0	5.363437730476785E-9
JN555585+	137613	3.0	1.7235692916748875E-8
JN555585+	14736	24.0	3.8479083658000095E-8
JN555585+	22928	7.0	5.7102464859818916E-8
JN555585+	96657	36.0	9.24689787398401E-8
JN555585+	137618	5.0	1.7235692916748875E-8
JN555585+	14737	28.0	1.461327263947482E-7
JN555585+	96656	52.0	1.9476867461967072E-7
JN555585+	137619	10.0	3.774771663508733E-8
JN555585+	14738	10.0	4.1803857728139073E-7
JN555585+	96659	41.0	6.677511375725711E-9
JN555585+	137616	6.0	1.7235692916748875E-8
JN555585+	14739	26.0	4.1803857728139073E-7
JN555585+	96658	31.0	6.677511375725711E-9
JN555585+	137617	2.0	1.7235692916748875E-8
JN555585+	96661	35.0	1.5175220352008283E-9
JN555585+	137622	7.0	1.4909870253465837E-7
JN555585+	96660	47.0	6.677511375725711E-9
JN555585+	137623	10.0	1.4909870253465837E-7
JN555585+	96663	34.0	3.4561620981663673E-9
JN555585+	137620	6.0	1.4909870253465837E-7
JN555585+	96662	28.0	1.5175220352008283E-9
JN555585+	137621	6.0	1.4909870253465837E-7
JN555585+	96665	102.0	3.4561620981663673E-9
JN555585+	96664	72.0	3.4561620981663673E-9
JN555585+	96667	94.0	3.4561620981663673E-9
JN555585+	137624	8.0	1.0161997554572886E-7
JN555585+	96666	28.0	3.4561620981663673E-9
JN555585+	96669	100.0	3.2411136181467335E-8
JN555585+	96668	139.0	3.4561620981663673E-9
JN555585+	22943	977.0	6.03984574258091E-7
JN555585+	84393	1702.6602783203125	3.486580923303836E-13
JN555585+	84395	155.0	3.6006636516989004E-12
JN555585+	84394	88.0	1.840946803075644E-12
JN555585+	84397	66.0	6.575238117798269E-10
JN555585+	84396	33.0	2.6653651695684183E-11
JN555585+	84399	40.0	1.193005019393818E-8
JN555585+	84398	47.0	2.9698369158114362E-9
JN555585+	51632	168.0	5.363437730476785E-9
JN555585+	84401	119.0	1.4351835873454692E-7
JN555585+	51633	136.0	3.6358462088709004E-7
JN555585+	84400	48.0	1.4556319603041119E-8
JN555585+	51634	2537.0	1.1502529441395461E-11
JN555585+	51635	525.0	3.6006636516989004E-12
JN555585+	84402	61.0	4.3920993505470467E-7
JN555585+	51636	397.0	1.2688661009451292E-10
JN555585+	51637	174.0	2.811007483326217E-10
JN555585+	51638	139.0	1.3028204919747988E-9
JN555585+	51639	317.0	1.9070376355672205E-10
JN555585+	51640	90.0	9.941768890047245E-10
JN555585+	51641	107.0	3.6763264126365243E-9
JN555585+	51642	114.0	2.2136135303712194E-8
JN555585+	51643	127.0	1.461327263947482E-7
JN555585+	51644	144.0	4.1803857728139073E-7
JN555585+	18983	3.0	3.5333320323341187E-7
JN555585+	18984	2.0	3.5333320323341187E-7
JN555585+	18985	1.0	3.5333320323341187E-7
JN555585+	18986	1.0	3.5333320323341187E-7
JN555585+	18987	12.0	4.0448305117340626E-7
JN555585+	18988	3.0	3.5333320323341187E-7
JN555585+	18989	4.0	3.5333320323341187E-7
JN555585+	18990	4.0	2.990594384059263E-7
JN555585+	18991	16.0	2.990594384059263E-7
JN555585+	109113	2.0	4.020623189052221E-7
JN555585+	109115	9.0	3.502518091711236E-8
JN555585+	109114	3.0	8.780799133836957E-8
JN555585+	109117	13.0	4.0466877563747704E-7
JN555585+	109116	2.0	1.896034114365538E-7
JN555585+	109133	2.0	1.898554123364882E-7
JN555585+	109132	3.0	4.020623189052221E-7
JN555585+	109135	1.0	1.898554123364882E-7
JN555585+	109134	0.0	1.898554123364882E-7
JN555585+	109137	4.0	8.85589843379814E-8
JN555585+	109136	3.0	1.898554123364882E-7
JN555585+	109139	3.0	3.6712416133388554E-7
JN555585+	109138	8.0	8.85589843379814E-8
JN555585+	109141	6.0	3.6712416133388554E-7
JN555585+	109140	2.0	3.6712416133388554E-7
JN555585+	109143	2.0	1.7420588781331683E-7
JN555585+	109142	5.0	3.6712416133388554E-7
JN555585+	109144	11.0	3.6712416133388554E-7
JN555585+	125537	1.0	5.249082799457521E-7
JN555585+	23137	14.0	3.034801247447669E-7
JN555585+	125536	0.0	5.249082799457521E-7
JN555585+	23138	30.0	1.0161997554572886E-7
JN555585+	125539	0.0	2.5313347960334253E-7
JN555585+	23139	34.0	1.0161997554572886E-7
JN555585+	125538	0.0	5.249082799457521E-7
JN555585+	23140	24.0	1.0161997554572886E-7
JN555585+	125541	0.0	2.5313347960334253E-7
JN555585+	23141	43.0	3.8479083658000095E-8
JN555585+	125540	1.0	2.5313347960334253E-7
JN555585+	23142	55.0	4.3920993505470467E-7
JN555585+	125543	0.0	1.204115476110892E-7
JN555585+	125542	0.0	2.5313347960334253E-7
JN555585+	125545	0.0	1.204115476110892E-7
JN555585+	125544	0.0	1.204115476110892E-7
JN555585+	125547	0.0	1.204115476110892E-7
JN555585+	125546	0.0	1.204115476110892E-7
JN555585+	125549	0.0	4.0448305117340626E-7
JN555585+	125548	2.0	2.5313347960334253E-7
JN555585+	125551	0.0	1.9476867461967072E-7
JN555585+	125550	0.0	4.0448305117340626E-7
JN555585+	125553	1.0	9.24689787398401E-8
JN555585+	125552	0.0	1.9476867461967072E-7
JN555585+	125555	0.0	1.193005019393818E-8
JN555585+	125554	0.0	1.4556319603041119E-8
JN555585+	125557	0.0	2.9698369158114362E-9
JN555585+	125556	0.0	1.193005019393818E-8
JN555585+	125559	2.0	1.2688661009451292E-10
JN555585+	125558	0.0	2.811007483326217E-10
JN555585+	125561	2.0	2.811007483326217E-10
JN555585+	125560	1.0	2.811007483326217E-10
JN555585+	125563	2.0	1.3028204919747988E-9
JN555585+	125562	0.0	5.636477122165922E-10
JN555585+	125565	5.0	5.3682707806457785E-9
JN555585+	125564	0.0	5.3682707806457785E-9
JN555585+	125567	3.0	2.990594384059263E-7
JN555585+	125566	2.0	4.328077405744534E-8
JN555585+	92863	1.0	2.9526107357396116E-7
JN555585+	92877	6.0	2.9526107357396116E-7
JN555585+	92879	9.0	5.7102464859818916E-8
JN555585+	92878	5.0	1.3031075314163676E-7
JN555585+	92881	2.0	5.7102464859818916E-8
JN555585+	92880	14.0	5.7102464859818916E-8
JN555585+	92883	4.0	1.3031075314163676E-7
JN555585+	92882	16.0	5.7102464859818916E-8
JN555585+	92885	1.0	1.3031075314163676E-7
JN555585+	92884	6.0	1.3031075314163676E-7
JN555585+	92887	12.0	5.7102464859818916E-8
JN555585+	92886	3.0	1.3031075314163676E-7
JN555585+	92889	12.0	5.7102464859818916E-8
JN555585+	92888	0.0	5.7102464859818916E-8
JN555585+	92891	16.0	5.7102464859818916E-8
JN555585+	92890	12.0	5.7102464859818916E-8
JN555585+	92893	16.0	5.7102464859818916E-8
JN555585+	92892	4.0	5.7102464859818916E-8
JN555585+	92895	27.0	5.7102464859818916E-8
JN555585+	92894	14.0	5.7102464859818916E-8
JN555585+	92897	10.5	5.7102464859818916E-8
JN555585+	92896	6.0	5.7102464859818916E-8
JN555585+	92899	7.0	2.484118527800596E-8
JN555585+	92898	21.0	2.484118527800596E-8
JN555585+	92901	10.0	5.363437730476785E-9
JN555585+	92900	13.0	2.484118527800596E-8
JN555585+	92905	8.0	1.955144788450455E-9
JN555585+	92904	9.0	1.955144788450455E-9
JN555585+	92907	9.0	1.955144788450455E-9
JN555585+	92906	7.0	1.955144788450455E-9
JN555585+	92909	10.0	1.955144788450455E-9
JN555585+	92908	4.0	1.955144788450455E-9
JN555585+	92911	7.0	1.955144788450455E-9
JN555585+	92910	11.0	1.955144788450455E-9
JN555585+	92912	11.0	1.955144788450455E-9
JN555585+	92921	11.0	5.363437730476785E-9
JN555585+	92920	26.0	5.363437730476785E-9
JN555585+	92923	15.0	5.363437730476785E-9
JN555585+	92922	11.0	5.363437730476785E-9
JN555585+	92924	10.0	5.363437730476785E-9
JN555585+	92929	8.0	5.363437730476785E-9
JN555585+	92928	4.0	5.363437730476785E-9
JN555585+	92931	35.0	5.363437730476785E-9
JN555585+	92930	30.0	5.363437730476785E-9
JN555585+	92932	37.333335876464844	5.363437730476785E-9
JN555585+	92935	170.0	3.9330765496016294E-10
JN555585+	92934	2899.0	1.4072215052594231E-11
JN555585+	92937	168.0	1.818462383372824E-8
JN555585+	92936	783.5	1.3240999629218193E-9
JN555585+	92939	416.0	8.161325653492634E-8
JN555585+	92938	424.0	8.85589843379814E-8
JN555585+	92941	198.0	2.5313347960334253E-7
JN555585+	92940	211.0	1.4909870253465837E-7
JN555585+	92943	175.0	3.5333320323341187E-7
JN555585+	92942	287.0	4.0448305117340626E-7
JN555585+	113513	1.0	1.6861162480022187E-7
JN555585+	113512	1.0	3.639256336618843E-7
JN555585+	113514	3.0	7.727016317087053E-8
JN555585+	113517	6.0	1.6861162480022187E-7
JN555585+	113516	4.0	3.639256336618843E-7
JN555585+	113519	6.0	7.727016317087053E-8
JN555585+	113518	1.0	1.6861162480022187E-7
JN555585+	113521	8.0	5.7363181608364365E-8
JN555585+	113520	4.0	1.2699900741087145E-7
JN555585+	113523	5.0	1.1353644469290456E-8
JN555585+	113522	4.0	1.3395955902155635E-8
JN555585+	113525	2.0	3.453502153545731E-10
JN555585+	113524	2.0	3.453502153545731E-10
JN555585+	113529	7.0	5.904336327185428E-11
JN555585+	113528	5.0	5.904336327185428E-11
JN555585+	113531	7.0	2.4106461927554066E-11
JN555585+	113530	9.0	2.4106461927554066E-11
JN555585+	113533	8.0	9.757377446871225E-12
JN555585+	113532	3.0	2.4106461927554066E-11
JN555585+	113535	9.0	1.955144788450455E-9
JN555585+	113534	7.0	1.955144788450455E-9
JN555585+	113537	4.0	8.250032922360614E-10
JN555585+	113536	5.0	8.250032922360614E-10
JN555585+	113539	9.0	3.453502153545731E-10
JN555585+	113538	9.0	8.250032922360614E-10
JN555585+	113541	6.0	8.250032922360614E-10
JN555585+	113542	6.0	3.453502153545731E-10
JN555585+	113545	3.0	5.904336327185428E-11
JN555585+	113547	6.0	2.4106461927554066E-11
JN555585+	113546	16.0	2.4106461927554066E-11
JN555585+	113549	7.0	9.757377446871225E-12
JN555585+	113548	18.0	2.4106461927554066E-11
JN555585+	113551	10.0	3.914636460720072E-12
JN555585+	113550	5.0	9.757377446871225E-12
JN555585+	113553	11.0	9.757377446871225E-12
JN555585+	113552	7.0	9.757377446871225E-12
JN555585+	113555	5.0	9.757377446871225E-12
JN555585+	113554	4.0	9.757377446871225E-12
JN555585+	113557	11.0	3.914636460720072E-12
JN555585+	113556	4.0	9.757377446871225E-12
JN555585+	113559	6.0	3.914636460720072E-12
JN555585+	113558	4.0	1.5564217253465694E-12
JN555585+	113561	9.0	3.914636460720072E-12
JN555585+	113560	17.0	1.5564217253465694E-12
JN555585+	113563	34.0	3.914636460720072E-12
JN555585+	113562	14.0	3.914636460720072E-12
JN555585+	113565	10.0	2.0256782998980348E-10
JN555585+	113564	12.0	8.409393746341624E-11
JN555585+	113567	10.0	2.0256782998980348E-10
JN555585+	113566	18.0	3.4571428020577934E-11
JN555585+	113569	29.0	4.832771653097641E-10
JN555585+	113568	3.0	2.0256782998980348E-10
JN555585+	113571	11.0	4.97462653042838E-9
JN555585+	113570	12.0	4.97462653042838E-9
JN555585+	113573	8.0	4.97462653042838E-9
JN555585+	113572	5.0	4.97462653042838E-9
JN555585+	113575	1.0	4.97462653042838E-9
JN555585+	113574	2.0	4.97462653042838E-9
JN555585+	113577	14.0	4.97462653042838E-9
JN555585+	113576	4.0	4.97462653042838E-9
JN555585+	113579	7.0	4.97462653042838E-9
JN555585+	113578	13.0	4.97462653042838E-9
JN555585+	113581	12.0	4.97462653042838E-9
JN555585+	134062	0.0	3.1633150141257684E-8
JN555585+	113580	5.0	4.97462653042838E-9
JN555585+	134063	0.0	3.1633150141257684E-8
JN555585+	113583	5.0	1.1207404970692351E-9
JN555585+	134060	0.0	2.1284903734928412E-7
JN555585+	113582	7.0	1.1207404970692351E-9
JN555585+	134061	0.0	3.1633150141257684E-8
JN555585+	113585	6.0	4.97462653042838E-9
JN555585+	134066	3.0	1.4525259486830164E-8
JN555585+	113584	9.0	1.1207404970692351E-9
JN555585+	134067	0.0	2.2136135303712194E-8
JN555585+	113587	9.0	1.1207404970692351E-9
JN555585+	134064	1.0	1.4525259486830164E-8
JN555585+	113586	2.0	1.1207404970692351E-9
JN555585+	134065	1.0	1.4525259486830164E-8
JN555585+	113589	18.0	1.1207404970692351E-9
JN555585+	134070	2.0	3.6763264126365243E-9
JN555585+	113588	18.0	1.1207404970692351E-9
JN555585+	134071	2.0	2.927483372801019E-9
JN555585+	113591	9.0	1.1207404970692351E-9
JN555585+	134068	4.0	3.6763264126365243E-9
JN555585+	113590	11.0	1.1207404970692351E-9
JN555585+	134069	1.0	3.6763264126365243E-9
JN555585+	113593	6.0	3.9330765496016294E-10
JN555585+	134074	4.0	7.129814011136753E-10
JN555585+	113592	16.0	4.802740130062329E-10
JN555585+	134075	3.0	1.0096909797718737E-8
JN555585+	113595	71.0	4.802740130062329E-10
JN555585+	134072	2.0	7.129814011136753E-10
JN555585+	113594	21.0	3.9330765496016294E-10
JN555585+	134073	0.0	5.549046052050496E-10
JN555585+	113597	76.0	1.818462383372824E-8
JN555585+	134078	3.0	2.0285314209770804E-7
JN555585+	113596	49.0	1.5702902102193156E-8
JN555585+	113599	20.0	6.677511375725711E-9
JN555585+	134076	5.0	3.234670776299057E-8
JN555585+	113598	155.0	1.857146502623241E-8
JN555585+	134077	1.0	9.689557218973684E-8
JN555585+	113601	52.0	1.4811053895537265E-8
JN555585+	113600	18.0	6.677511375725711E-9
JN555585+	113603	19.0	5.6495459309567965E-8
JN555585+	121795	9.0	1.3123057189009872E-7
JN555585+	48067	6.0	4.020623189052221E-7
JN555585+	113602	14.0	5.6495459309567965E-8
JN555585+	48068	4.0	4.0193699282803E-8
JN555585+	113605	29.0	1.4556319603041119E-8
JN555585+	121797	4.0	2.72928883347285E-7
JN555585+	48069	8.0	1.818462383372824E-8
JN555585+	113604	15.0	1.4556319603041119E-8
JN555585+	121796	0.0	1.3123057189009872E-7
JN555585+	48070	2.0	8.131143761696564E-9
JN555585+	113607	17.0	4.328077405744534E-8
JN555585+	48071	1.0	8.131143761696564E-9
JN555585+	113606	18.0	4.328077405744534E-8
JN555585+	48072	4.0	3.5931145625126515E-9
JN555585+	113609	12.0	4.328077405744534E-8
JN555585+	48073	29.0	8.131143761696564E-9
JN555585+	113608	16.0	4.328077405744534E-8
JN555585+	48074	7.0	4.080495399580606E-8
JN555585+	113611	10.0	2.990594384059263E-7
JN555585+	48075	8.0	4.080495399580606E-8
JN555585+	113610	21.0	9.24689787398401E-8
JN555585+	48076	54.0	4.080495399580606E-8
JN555585+	113613	24.0	3.5333320323341187E-7
JN555585+	48077	8.0	8.161325653492634E-8
JN555585+	113612	17.0	2.990594384059263E-7
JN555585+	48078	13.0	8.161325653492634E-8
JN555585+	48079	10.0	3.134739674339986E-7
JN555585+	138269	3.0	2.9526107357396116E-7
JN555585+	138274	3.0	1.3031075314163676E-7
JN555585+	138275	0.0	1.3031075314163676E-7
JN555585+	138272	6.0	2.9526107357396116E-7
JN555585+	138273	1.0	2.9526107357396116E-7
JN555585+	138278	8.0	5.7102464859818916E-8
JN555585+	138279	10.0	5.7102464859818916E-8
JN555585+	138276	0.0	5.7102464859818916E-8
JN555585+	138277	7.0	5.7102464859818916E-8
JN555585+	138282	22.0	2.484118527800596E-8
JN555585+	138283	9.0	2.484118527800596E-8
JN555585+	138280	6.0	2.484118527800596E-8
JN555585+	138281	6.0	2.484118527800596E-8
JN555585+	138286	7.0	5.7102464859818916E-8
JN555585+	138287	4.0	5.7102464859818916E-8
JN555585+	138284	2.0	5.7102464859818916E-8
